source_id,source_commit,source_path,qualified_symbol,line,source_file_sha256,decorators,proposed_phase,native_mapping_status,production_call_path_status,speed_gate_status,memory_gate_status
backend/cal_indicators/numba_finance_math.py::max_drawdown_rate_and_recovery_days,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/numba_finance_math.py,max_drawdown_rate_and_recovery_days,395,220c72e9fd1aa482cedd610567339c5a6cf2a01aa9a09bb0f8eb8b80ab657804,"njit('UniTuple(float64, 2)(float64[:])', nogil=True, fastmath=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/numba_finance_math.py::sequence_excess_return,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/numba_finance_math.py,sequence_excess_return,449,220c72e9fd1aa482cedd610567339c5a6cf2a01aa9a09bb0f8eb8b80ab657804,"njit('float64[:](float64[:], float64[:])', nogil=True, fastmath=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/primitive_access.py::value_at_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/primitive_access.py,value_at_kernel,17,0b810508b81ffef295210a74ddfd3535110951a2ca6ecebd1ab34a494976ec11,"numba.njit(types.float64(_F1, types.float64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/primitive_access.py::require_positive_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/primitive_access.py,require_positive_kernel,25,0b810508b81ffef295210a74ddfd3535110951a2ca6ecebd1ab34a494976ec11,"numba.njit(types.float64(types.float64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/primitive_access.py::require_nonnegative_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/primitive_access.py,require_nonnegative_kernel,32,0b810508b81ffef295210a74ddfd3535110951a2ca6ecebd1ab34a494976ec11,"numba.njit(types.float64(types.float64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/primitive_access.py::finite_mask_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/primitive_access.py,finite_mask_kernel,39,0b810508b81ffef295210a74ddfd3535110951a2ca6ecebd1ab34a494976ec11,"numba.njit(types.uint8[::1](_F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/regression_state.py::_fit_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/regression_state.py,_fit_kernel,19,e98d6db49b0f371a4104f414016448413f5f7b514b83061486d76ed9319dd45b,"numba.njit(_FIT(_F1, _F1, types.boolean), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/regression_state.py::linear_fit_pair_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/regression_state.py,linear_fit_pair_kernel,56,e98d6db49b0f371a4104f414016448413f5f7b514b83061486d76ed9319dd45b,"numba.njit(_FIT(_F1, _F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/regression_state.py::linear_fit_time_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/regression_state.py,linear_fit_time_kernel,61,e98d6db49b0f371a4104f414016448413f5f7b514b83061486d76ed9319dd45b,"numba.njit(_FIT(_F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/regression_state.py::fit_slope_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/regression_state.py,fit_slope_kernel,67,e98d6db49b0f371a4104f414016448413f5f7b514b83061486d76ed9319dd45b,"numba.njit(types.float64(_FIT), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/regression_state.py::fit_intercept_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/regression_state.py,fit_intercept_kernel,72,e98d6db49b0f371a4104f414016448413f5f7b514b83061486d76ed9319dd45b,"numba.njit(types.float64(_FIT), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/regression_state.py::fit_residual_sum_squares_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/regression_state.py,fit_residual_sum_squares_kernel,77,e98d6db49b0f371a4104f414016448413f5f7b514b83061486d76ed9319dd45b,"numba.njit(types.float64(_FIT), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/regression_state.py::fit_total_sum_squares_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/regression_state.py,fit_total_sum_squares_kernel,82,e98d6db49b0f371a4104f414016448413f5f7b514b83061486d76ed9319dd45b,"numba.njit(types.float64(_FIT), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/regression_state.py::fit_observation_count_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/regression_state.py,fit_observation_count_kernel,87,e98d6db49b0f371a4104f414016448413f5f7b514b83061486d76ed9319dd45b,"numba.njit(types.float64(_FIT), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_dsl.py::_finite_scalar_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_dsl.py,_finite_scalar_kernel,84,a32c73e44d1c15f75ec72046338422d92bdb674c3ed9eadf5c424b93aae9ee52,"njit(uint8(float64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_dsl.py::_finite_1d_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_dsl.py,_finite_1d_kernel,89,a32c73e44d1c15f75ec72046338422d92bdb674c3ed9eadf5c424b93aae9ee52,"njit(uint8(_F1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_dsl.py::_finite_2d_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_dsl.py,_finite_2d_kernel,97,a32c73e44d1c15f75ec72046338422d92bdb674c3ed9eadf5c424b93aae9ee52,"njit(uint8(_F2), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_dsl.py::_binary_mask_1d_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_dsl.py,_binary_mask_1d_kernel,106,a32c73e44d1c15f75ec72046338422d92bdb674c3ed9eadf5c424b93aae9ee52,"njit(uint8(_U1), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_dsl.py::_binary_mask_2d_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_dsl.py,_binary_mask_2d_kernel,114,a32c73e44d1c15f75ec72046338422d92bdb674c3ed9eadf5c424b93aae9ee52,"njit(uint8(_U2), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_dsl.py::_weight_vector_sum_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_dsl.py,_weight_vector_sum_kernel,123,a32c73e44d1c15f75ec72046338422d92bdb674c3ed9eadf5c424b93aae9ee52,"njit(uint8(_F1, float64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_dsl.py::_weight_path_sum_kernel,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_dsl.py,_weight_path_sum_kernel,131,a32c73e44d1c15f75ec72046338422d92bdb674c3ed9eadf5c424b93aae9ee52,"njit(uint8(_F2, float64), cache=False, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::_binary_value,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,_binary_value,136,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True, inline='always')",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::binary_scalar,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,binary_scalar,158,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::binary_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,binary_1d,163,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::binary_1d_right_scalar,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,binary_1d_right_scalar,176,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::binary_1d_left_scalar,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,binary_1d_left_scalar,187,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::binary_2d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,binary_2d,198,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::binary_2d_right_scalar,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,binary_2d_right_scalar,211,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::binary_2d_left_scalar,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,binary_2d_left_scalar,220,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::_series_safe_divide_value,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,_series_safe_divide_value,229,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True, inline='always')",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::series_safe_divide_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,series_safe_divide_1d,238,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::series_safe_divide_1d_right_scalar,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,series_safe_divide_1d_right_scalar,248,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::series_safe_divide_1d_left_scalar,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,series_safe_divide_1d_left_scalar,259,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::series_safe_divide_2d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,series_safe_divide_2d,270,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::series_safe_divide_2d_right_scalar,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,series_safe_divide_2d_right_scalar,284,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::series_safe_divide_2d_left_scalar,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,series_safe_divide_2d_left_scalar,299,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::_normal_ppf_value,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,_normal_ppf_value,314,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True, inline='always')",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::_unary_value,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,_unary_value,340,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True, inline='always')",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::unary_scalar,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,unary_scalar,374,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::unary_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,unary_1d,379,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::unary_2d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,unary_2d,390,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::clip_scalar,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,clip_scalar,399,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::clip_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,clip_1d,406,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::clip_2d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,clip_2d,416,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::_comparison_value,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,_comparison_value,427,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True, inline='always')",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::comparison_scalar,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,comparison_scalar,442,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::comparison_1d,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,comparison_1d,447,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::comparison_1d_right_scalar,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,comparison_1d_right_scalar,455,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
backend/cal_indicators/typed_numba_kernels.py::comparison_1d_left_scalar,9b99048d188017816358f581a86b27df1c388161,backend/cal_indicators/typed_numba_kernels.py,comparison_1d_left_scalar,463,757251922914384fb4fdb295036ad2550179107d4ca14e88b211cca521e104fb,"njit(cache=True, nogil=True)",M2,pending_assessment,pending_trace,pending_baseline,pending_baseline
